Tweet ID,Full Text,Mask Sentiment,Language,
1223588317553418240,"Ieri ho parlato del coronavirus con la mia migliore amica e niente panico la mortalità è bassa, va bene tutto molto bello se non fosse che state dando per scontato 3 cose:
- Che il virus non evolva rafforzandosi
- che il virus si manifesti in tutti gli ambienti allo stesso modo",,,
1285960168702795776,"took him long enough.
anyways now it's y'alls turn. if i don't see a mask on you im coughin on you, period. 😾 https://t.co/0H7nFoAf3R",,,
1294608114805878784,And then it happens again. Apparently asking someone to wear a mask and or use hand sanitizer is infringing the dicks human rights.,,,
1284022012168548356,"I hate wearing a mask, I do. I respect everyone's rights and choice not to.
Being married to a Respiratory Therapist  puts me in the middle, but I follow her medical opinion. I see both sides and I've had my epiphany. Asking politely for people to wear a mask instead of mandating",,,
1283561244201492481,@henrymcmaster What in the WORLD is wrong with you? Sending teachers and students back into schools when the COVID-19 situation is so abysmally grave? You are being irresponsible and reckless with the lives of our children and our teachers. I hope they defy your IDIOTIC order.,,,
1295496235411836928,"Your Daily #COVID19  Reminder  

United States COVID-19 Deaths: 173,618
as of this moment due to a lack of national leadership and policy.

22 deaths in New Zealand; 7 deaths in Taiwan - They started wearing masks on Day 1  
@realDonaldTrump

https://t.co/EXxNfJIK8a",,,
1298280852523229185,"@UndersecBullpen The law does indeed say that she has free access, but not without condition. Stores can require that you wear shoes, shirt, etc., so they can certainly require a mask, especially when state and local governments require it.",,,
1274856801008340992,"These are the states requiring people to wear masks when out in public

https://t.co/qZkwYO2Nju",,,
1283900749446086658,"@NeverTrumpTexan @SteveDeaceShow You're all morons.  China is on its 3rd lock down &amp; they've been in masks since January.
#nevermasker",Anti-Mask,English,
1275535050403168257,Wear your masks!! 😷 https://t.co/NhXiEQJxjO,Pro-Mask,English,
1275754990280335360,"They can EASILY implement &amp; enforce social distancing measures &amp; mask protocols within the venue so there is NO justifiable reason to cancel this https://t.co/bFtLnzZyZc’s ALL political. @JoeBiden, his campaign &amp; every liberal are scared of Joe having to debate @realDonaldTrump https://t.co/i0k5pChNLd",,,
1243998706086617089,"How deadly is COVID-19? Why it's different in every country
https://t.co/ZI1IWi6EVj https://t.co/dVrIjtGdVe",,,
1246368832257572864,"Bakso Corona dan telor masker

Dah gaada harga dirinya lu.. yakin masih mau stay disini?

#CoronavirusPandemic #Covid19Out #COVID2019 #CoronaVirusUpdate #Covid_19 https://t.co/o2RRsS5SgH",,,
1279794622483566593,"@nowthisnews Everyone hates wearing a face mask bit it is our duty to protect the population!
Everyone please #WearAMask 
Visit https://t.co/XpcPabeKBg for more!",,,
1273672875342430208,These face masks protecting against COVID-19 are biodegradable and locally-sourced https://t.co/O8CpYag6mE,,,
1274149419399688192,"09/28/1918 was when Philadelphia taught us parades and gatherings during pandemics prematurely will kill people. 06/19/2020 may end up the date MAGA morons learn COVID-19 was real all along, and Darwinism helps society by eliminating those too good to follow a mask rule.",,,
1223380836839411712,"My workplace called last night if the Coronavirus outbreak worsens by the 1st week of February they'll make me work full-time and withdraw from my classes.

No.
Way.

So I made a deal that I'd wear an N95 mask to school &amp; promise them not to get infected.

The things that I do.",,,
1291344533830148097,#ThrowbackThursday 1st thing I made in #TheMakerLab #HaroldWashingtonLibrary @chipublib #LaserCuttingVinyl - I miss my crew! 😞💔😭 #COVID_19BeGone #WearAMask 🤬 https://t.co/HUfuOryyO8,,,
1225636649201045505,"The source of the virus is verified
Looks like ANC leaders are or about to be infected ..
 advice wear a mask!!
Well said https://t.co/Mg1cNXX9t0",,,
1231993850480222211,"@desdeMDQ Impresos en China quizás, menos impuestos, ventas a escala de cientos de miles de ejemplares. Yo estoy viendo de sacar un libro para chicos de 28 páginas y cuesta $ 600.000 una tirada de 3000. Sólo costo de imprenta. Ponele tax, flete, lucro y sumale la libreria. Precio de venta?",,,
1298859477483962370,Kita semua pakai masker #TNIPolriAjakPakaiMasker https://t.co/1DCDNmzc6L,,,
1233360015425261568,"@COS_LASG sir,you need to step in here before things blow up!!!
@TrafficChiefNG @TrafficChiefNG
@MyLekki @LekkiMetro have you gotten this report yet? https://t.co/0hDxcqazSM",,,
1287293458806214658,"#मास्क घालून सेल्फी काढा आणि #MaskforSafePCMC वापरून आमच्यासोबत शेयर करा.#l 

#गेलोहोतोकॅलिग्राफीसाहित्यआणायला.✍️❤️

 #StayHome 
  #COVID19Pandemic #PCMCFightAgainstCoronaVirus #PCMC #IndiaFightsCoronavirus https://t.co/0bLwKiuBsi",,,
1281895319194632193,ದೇಶದಲ್ಲಿ ಕೋವಿಡ್ ಪರಿಸ್ಥಿತಿ ಪರಿಶೀಲಿಸಿದ ಪ್ರಧಾನಿ ಮೋದಿ https://t.co/A0tWELt1Tz via @KannadaPrabha,,,
1264920457951748096,"@Mkuruzenzi Watu wamemvumilia Sana Ila leo nadhani amepishana na Corona inaenda yeye akajifanya kuchukua nafasi yake,",,,
1269527293912899585,"Do what ever,but for God sake,wear Face mask,observe  social Distancing &amp; use SANITIZERS.
Remember those have a habit of loving,can punish you by not observing COVID19 SOPs⚘
It's our moral obligation to protect your life also,keeping in mind our guest https://t.co/5MVZ49aa9i",,,
1224198617067507712,"Full episode is live here! https://t.co/ans15TTyUY

Secret Food Stall In Kathmandu, Coronavirus Masks For Travelers Explained, Body Hacking Jet Lag https://t.co/r0amMhmd70",,,
1227898046098427906,Not a bad idea to use hand sanitiser &amp; wear masks while on public transport. @PHE_uk @PHE_London @WHO @CDCgov #COVID19 #COVID_2019 #coronavirusuk #CoronavirusOutbreak #CoronavirusWho #WuhanCoronavius #WuhanOutbreak #pandemic #outbreak #corona #coronavirus https://t.co/qT9jLAc5hY,,,
1234721870458519552,Florida officials warn people to be vigilant following confirmation of coronavirus cases https://t.co/lr2z8XD1Ws,,,
1276309243323469831,Lmao why y’all used this pic 😂😂  RT @WPLGLocal10: Miami enforces face masks with civil penalties starting at $50 https://t.co/gJvWqEdb3a https://t.co/JULaym6Cmh,,,
1296586326565740544,"@ABC That bloated, sweaty criminal defiantly ripped his mask off and gave Covid to an entire media scrum. That'll show 'em!",,,
1271846562373738497,"@noticiAmerica Los demás: Colombia, Brasil, Perú, Ecuador y Chile, sólo son, ""perritos falderos"". Cómo descubrió PPK en su visita a Donald Trump, en sus primeros días cómo Presidente del Perú. https://t.co/MDxyRNclVt",,,
1281695823382949888,I’ve never related more to a child before. https://t.co/VE951iQyq2,,,
1274558498609729536,"⁦@GovRonDeSantis⁩ We are now #FloridaCovidEpicenter. Trump is bringing the RNC convention to Jax. Stop this nonsense. -USF professor: Up to 18,000 new Hillsborough Co. COVID-19 cases a day if people ignore social distancing, don't wear masks https://t.co/kJEQWl39Y5",,,
1297834055392800770,Masks cost just €0.50 from pharmacies and supermarkets so it's easy to avoid a €400 fine when visiting #Italy this #summer #WearAMask https://t.co/RW1o8Uhd7y,,,
1279187736465936384,@vivek_murthy T cells vs antibodies. Virus 0.1 micron vs ‘lucky charm’ mask 20 micron https://t.co/REMBfkoqmM,,,
1270251579736641536,"#Lupin Ankleshwar supported Sardar Patel Hospital &amp; Heart Institute Ankleshwar with 250 PPE Kits, 100 bottles of Sanitizers &amp; 100 Cotton Masks to fight against #Covid19
#healthcareprofessional #hospitals #healthcareworkers #PPE #mask #Corona #IndiaFightsCorona #CoronaWarriors https://t.co/CMzukWbSgs",,,
1259095052191535104,"最近急に基礎コスメに興味が出てきた
。#stayhome の影響。
https://t.co/ATpaHtDh4c https://t.co/IsBB3JBtsl #リサージ #LISSAGE #美幹プログラム #美幹プログラム入門クイズ",,,
1289838687899983874,"I haven't seen such a news in my entire life 😒
#Master #COVID19 https://t.co/T9VTUQTUXv",,,
1222031919434682368,"@lookner Here is the WHO link for the Thailand case of #Cornoavirus. I believe you said you hadn't seen this case.
https://t.co/KgW3XDF1QP",,,
1280277796493971457,I want to buy my first corset but also where tf would I ever wear it?? Covid forced us to be outdoorsy and outdoorsy only.,,,
1270615815084281856,"for corona. Unfortunately, I had the opportunity to attend a Muslim funeral few days back and I almost passed out to see that only 1% maybe less were wearing masks. The general discussion among the people was that there is no corona and its only a ""sazish"" of the west against",,,
1273540837759123457,First mobile lab for COVID-19 testing launched in Delhi https://t.co/jd1BiI00P9,,,
1236916000064507904,Why is the public blamed for buying masks for #COVID19 #coronavirus on open US market available to them? Why hasn't federal Coronavirus Task Force guided distributors to route them to healthcare organizations? Why didn't organizations anticipate better than the public &amp; stock up? https://t.co/kOlc7Vd6Of,,,
1244355746281795587,"“At present there is no clear strong evidence for the general public to wear a mask, however, given widespread transmission of COVID-19, the general public may consider using a mask (when available) or a facial covering.” https://t.co/TTnaqME34w",,,
1253584645809033216,"https://t.co/3hPrIl8Zhh

#corona #covid19 #epidemic #china #italy #india #indian #stayathome #emergency #washhands #mask #sanitizor #economy #trend #trending #buzz #media #news #social #digital #like #follow #share #tweet #reshare #retweet #socialdistancing #crisis #recession",,,
1297144516181471232,"@PoliticsShmoli1 @RespectIsVital @NHSMillion If Isobel is saying that the pandemic is over, will someone tell her she can remove her mask then?",,,
1243952581669462016,NY Times Idiot Columnist Gets Hammered After Lying About President Trump's Remarks to Governors on Coronavirus https://t.co/fdO4SUSw2l via @gatewaypundit,,,
1276000879288684544,If you think being required to wear a mask during a PANDEMIC is a form of oppression YOU’RE the snowflake and I’ll fuckin kick ur kneecaps inward,,,
1258471782023118849,"@dazgood500 @Steve_Sailer Had we gone immediately to test and trace with central lockdown and earlier travel bans, with same, we could have avoided mass lockdown, it looks like. Just soc-dist with masks/face shields.",,,
1293857520306528258,... there's a solution to this ...virtual option or wearing see through masks... https://t.co/6YfhV70aoI,,,
1289061157991399425,"@jeff_kennett social distancing makes sense, masks don't, no science behind it and could make things worse.
“Because from a medical perspective there is no proven effectiveness of masks,

https://t.co/co7VElLTkU",,,
1298676391584518150,@FLOTUS KIDS ARE STILL IN CAGES! Only now they’re dying from Covid. We all know that you don’t really care we saw your coat that day. And then last night you chose to wear a Russian military jacket to give a speech to re-elect the Putin appointed Dictator. NOT BUYING A WORD OF IT https://t.co/9SSYdH8k0M,,,
1278890844653793282,@OVOSeth Yeah it's like I'm over the politics of its I just wanna go back to normal. Suck up your pride. People are happy to bank unemployment checks but dont want to wear a mask.,,,
1232041500902612993,🤣🤣🤣🤣🤣 https://t.co/qJnyXQQ55G,,,
1293928175911788546,@AnaCabrera https://t.co/BQP7ToPQbl They knew about the mask shortage for years and ignored warnings since January about the dire need to ramp up domestic manufacturing of #PPE.,,,
1298450088935612417,@Prasannasimha Wearing masks should be mandatory in all public places. Distribution of free masks could be a mandatory CSR activity. These steps could go a long way in controlling the pandemic.,Pro-Mask,English,
